"diameter","albedo","rot_per","producer","spkid","full_name","epoch","e","a","om","w","ma","per","i"
,,,"Otto Matic",3835968,"       (2018 VG1)",2458428.5,0.6305,2.335,14.84,337.64,9.49,1.3e+03,40.19
,,,"Otto Matic",3835970,"       (2018 VH1)",2460600.5,0.3929,1.713,27.60,132.58,161.57,819,18.47
,,,"Otto Matic",3835972,"       (2018 VJ1)",2460600.5,0.3258,1.579,217.10,158.90,10.40,725,17.25
,,,"Otto Matic",3835974,"       (2018 VK1)",2460600.5,0.1838,1.236,192.02,233.04,103.98,502,0.92
,,,"Otto Matic",3835973,"       (2018 VL1)",2458427.5,0.6798,2.665,213.56,262.19,346.99,1.59e+03,16.90
,,,"Otto Matic",3835971,"       (2018 VM1)",2458426.5,0.3703,1.252,42.78,269.79,47.52,512,19.80
,,,"Otto Matic",3835976,"       (2018 VN1)",2460600.5,0.3866,1.651,228.33,180.48,287.23,775,3.35
,,,"Otto Matic",3835975,"       (2018 VO1)",2460600.5,0.3229,1.395,223.91,128.41,245.09,602,6.54
,,,"Otto Matic",3835977,"       (2018 VP1)",2460600.5,0.4388,1.621,39.75,316.63,346.44,754,3.19
,,,"Otto Matic",3836004,"       (2018 VQ1)",2460600.5,0.0297,1.085,36.18,262.25,190.48,413,11.06
,,,"Otto Matic",3836003,"       (2018 VR1)",2458427.5,0.5155,1.95,179.10,264.92,348.00,995,1.52
,,,"Otto Matic",3836005,"       (2018 VS1)",2460600.5,0.3905,1.282,55.70,67.30,355.72,530,3.69
,,,"Otto Matic",3836046,"       (2018 VV1)",2460600.5,0.4362,2.023,132.08,354.72,343.11,1.05e+03,2.12
,,,"Otto Matic",3836048,"       (2018 VW1)",2460600.5,0.7172,2.683,350.71,317.56,137.70,1.6e+03,10.24
,,,"Otto Matic",3836049,"       (2018 VX1)",2460600.5,0.3095,1.366,45.01,40.29,238.34,583,2.79
,,,"Otto Matic",3836047,"       (2018 VY1)",2458427.5,0.5680,2.484,46.75,349.22,1.45,1.43e+03,28.02
,,,"Otto Matic",3836050,"       (2018 VZ1)",2460600.5,0.4578,2.245,61.15,296.88,293.28,1.23e+03,22.75
,,,"Otto Matic",3836051,"       (2018 VA2)",2460600.5,0.3163,1.364,225.88,222.39,240.00,582,3.91
,,,"Otto Matic",3836052,"       (2018 VH2)",2460600.5,0.7252,1.933,341.79,310.61,99.21,982,7.99
,,,"Otto Matic",3836070,"       (2018 VU2)",2458429.5,0.4195,2.17,359.53,54.19,344.33,1.17e+03,32.72
,,,"Otto Matic",3836083,"       (2018 VF3)",2460600.5,0.5548,2.464,46.92,2.76,191.17,1.41e+03,18.10
,,,"Otto Matic",3836084,"       (2018 VG3)",2460600.5,0.6502,1.509,355.94,283.58,127.98,677,6.00
,,,"Otto Matic",3836081,"       (2018 VH3)",2460600.5,0.5780,2.434,228.24,151.86,209.54,1.39e+03,12.67
,,,"Otto Matic",3836082,"       (2018 VJ3)",2460600.5,0.5256,2.672,290.98,29.83,162.41,1.6e+03,5.28
,,,"Otto Matic",3836089,"       (2018 VK3)",2458429.5,0.5881,2.578,220.28,168.43,3.05,1.51e+03,3.19
,,,"Otto Matic",3836087,"       (2018 VL3)",2460600.5,0.6392,2.547,202.92,159.76,173.93,1.49e+03,3.53
,,,"Otto Matic",3836090,"       (2018 VM3)",2460600.5,0.3309,1.419,52.43,90.34,124.59,617,27.17
,,9.,"Otto Matic",3836091,"       (2018 VN3)",2460600.5,0.3174,1.706,234.66,209.40,222.87,814,13.30
,,,"Otto Matic",3836092,"       (2018 VO3)",2460600.5,0.2736,1.114,49.48,82.52,321.39,430,4.55
,,,"Otto Matic",3836086,"       (2018 VP3)",2460600.5,0.6930,1.4,204.70,350.81,121.45,605,41.78
,,,"Otto Matic",3836085,"       (2018 VQ3)",2460600.5,0.6242,1.781,123.27,42.37,134.86,868,10.46
,,,"Otto Matic",3836088,"       (2018 VR3)",2460600.5,0.2303,0.9712,46.54,108.28,351.57,350,8.98
,,,"Otto Matic",3836098,"       (2018 VS3)",2460600.5,0.4198,0.9117,34.89,207.79,61.64,318,24.62
,,,"Otto Matic",3836097,"       (2018 VT3)",2460600.5,0.4212,2.165,14.90,26.13,303.86,1.16e+03,23.92
,,,"Otto Matic",3836096,"       (2018 VU3)",2458428.5,0.4074,1.7,85.16,282.91,13.56,810,1.96
,,,"Otto Matic",3836102,"       (2018 VV3)",2458429.5,0.6124,2.466,40.45,335.71,5.71,1.41e+03,14.48
,,,"Otto Matic",3836103,"       (2018 VW3)",2458429.5,0.3991,1.637,227.45,202.46,351.62,765,34.73
,,,"Otto Matic",3836094,"       (2018 VZ3)",2460600.5,0.2970,1.45,224.20,226.29,119.89,638,4.91
,,,"Otto Matic",3836095,"       (2018 VA4)",2460600.5,0.3081,1.297,224.42,238.70,335.23,540,4.77
,,,"Otto Matic",3836093,"       (2018 VB4)",2460600.5,0.5979,1.005,198.38,13.26,222.18,368,13.51
,,,"Otto Matic",3836104,"       (2018 VC4)",2460600.5,0.6652,2.319,107.55,201.28,274.67,1.29e+03,7.17
,,,"Otto Matic",3836099,"       (2018 VD4)",2458430.5,0.4562,1.773,72.77,282.97,17.15,862,2.41
,,,"Otto Matic",3836101,"       (2018 VE4)",2460600.5,0.3502,1.57,69.72,7.04,351.90,719,4.12
,,,"Otto Matic",3836100,"       (2018 VF4)",2460600.5,0.4926,2.064,226.29,177.22,1.48,1.08e+03,11.59
,,,"Otto Matic",3836105,"       (2018 VR4)",2460600.5,0.5952,2.649,211.19,164.27,141.43,1.57e+03,16.50
,,,"Otto Matic",3836106,"       (2018 VS4)",2460600.5,0.3566,1.59,45.44,6.89,344.04,733,16.43
,,,"Otto Matic",3836107,"       (2018 VT4)",2460600.5,0.2924,1.395,210.07,225.05,200.98,602,3.43
,,,"Otto Matic",3836108,"       (2018 VU4)",2460600.5,0.4599,0.7524,46.54,161.32,249.32,238,22.77
,,,"Otto Matic",3836114,"       (2018 VV4)",2460600.5,0.2532,1.101,44.49,84.13,355.36,422,15.90
,,,"Otto Matic",3836113,"       (2018 VW4)",2460600.5,0.4347,1.574,47.78,53.39,339.77,721,16.32
,,,"Otto Matic",3836111,"       (2018 VX4)",2460600.5,0.5499,2.308,88.51,304.07,253.48,1.28e+03,2.25
,,,"Otto Matic",3836112,"       (2018 VY4)",2460600.5,0.6174,2.375,51.45,39.04,215.74,1.34e+03,7.65
,,,"Otto Matic",3836109,"       (2018 VZ4)",2460600.5,0.4308,1.72,71.61,306.63,238.12,824,1.80
,,,"Otto Matic",3836110,"       (2018 VA5)",2460600.5,0.0448,1.047,226.56,123.37,245.67,391,6.20
,,,"Otto Matic",3836118,"       (2018 VB5)",2460600.5,0.3258,1.53,231.61,168.12,52.71,691,5.47
,,,"Otto Matic",3836119,"       (2018 VC5)",2460600.5,0.7155,1.969,6.77,166.80,17.57,1.01e+03,13.61
,,,"Otto Matic",3836115,"       (2018 VD5)",2460600.5,0.5048,1.869,250.19,196.35,104.97,933,0.58
,,,"Otto Matic",3836116,"       (2018 VE5)",2460600.5,0.5263,2.514,231.00,179.07,176.01,1.46e+03,17.19
,,,"Otto Matic",3836117,"       (2018 VF5)",2460600.5,0.4233,1.704,231.02,204.90,229.79,813,2.95
,,,"Otto Matic",3836120,"       (2018 VG5)",2460600.5,0.3618,1.653,232.84,178.23,284.13,776,6.11
,,,"Otto Matic",3836125,"       (2018 VH5)",2460600.5,0.1704,1.025,42.57,96.90,187.50,379,6.87
,,,"Otto Matic",3836127,"       (2018 VJ5)",2460600.5,0.5601,2.566,237.52,163.31,162.21,1.5e+03,11.29
,,,"Otto Matic",3836126,"       (2018 VK5)",2460600.5,0.4829,1.881,344.74,119.39,89.41,942,2.58
,,,"Otto Matic",3836122,"       (2018 VL5)",2458430.5,0.5777,1.996,230.78,111.32,16.60,1.03e+03,12.01
,,,"Otto Matic",3836132,"       (2018 VM5)",2458430.5,0.5011,1.893,227.39,139.73,11.69,951,8.61
,,,"Otto Matic",3836128,"       (2018 VN5)",2460600.5,0.0581,1.104,235.54,149.14,62.90,424,3.56
,,,"Otto Matic",3836129,"       (2018 VO5)",2460600.5,0.6155,2.358,44.15,320.19,239.07,1.32e+03,3.76
,,,"Otto Matic",3836124,"       (2018 VP5)",2460600.5,0.4083,0.9125,227.90,46.10,20.37,318,12.27
,,,"Otto Matic",3836121,"       (2018 VQ5)",2460600.5,0.5484,2.195,44.09,331.32,305.45,1.19e+03,5.84
,,,"Otto Matic",3836123,"       (2018 VR5)",2458427.5,0.4275,1.831,43.79,21.62,351.59,905,7.67
,,,"Otto Matic",3836130,"       (2018 VS5)",2460600.5,0.0526,1.176,228.96,239.40,181.17,466,25.09
,,,"Otto Matic",3836131,"       (2018 VT5)",2460600.5,0.3946,1.456,43.64,305.97,161.90,642,2.70
,,,"Otto Matic",3836133,"       (2018 VU5)",2460600.5,0.5060,1.928,227.11,144.30,88.52,978,6.84
,,,"Otto Matic",3836135,"       (2018 VW5)",2460600.5,0.4300,1.788,232.10,218.73,156.36,873,11.25
,,,"Otto Matic",3836136,"       (2018 VX5)",2460600.5,0.6023,2.469,40.62,24.17,187.61,1.42e+03,2.81
,,,"Otto Matic",3836137,"       (2018 VY5)",2460600.5,0.5310,2.53,50.97,36.51,162.98,1.47e+03,18.29
,,,"Otto Matic",3836138,"       (2018 VZ5)",2460600.5,0.4846,0.8052,45.66,212.11,181.69,264,15.59
,,,"Otto Matic",3836167,"       (2018 VF6)",2460600.5,0.4656,2.275,210.25,176.30,260.50,1.25e+03,40.68
,,,"Otto Matic",3836156,"       (2018 VG6)",2460600.5,0.3783,1.636,33.60,0.24,306.03,765,2.24
,,,"Otto Matic",3836159,"       (2018 VH6)",2458430.5,0.5467,2.443,25.41,22.68,0.08,1.39e+03,1.52
,,,"Otto Matic",3836170,"       (2018 VJ6)",2458430.5,0.1025,1.447,49.87,242.81,116.08,636,39.05
,,,"Otto Matic",3836157,"       (2018 VK6)",2460600.5,0.6399,2.093,297.30,12.71,5.35,1.11e+03,9.64
,,,"Otto Matic",3836166,"       (2018 VL6)",2458424.5,0.6718,1.757,29.45,108.26,334.90,851,19.17
,,,"Otto Matic",3836169,"       (2018 VM6)",2460600.5,0.2244,1.3,46.69,359.37,1.43,541,30.06
,,,"Otto Matic",3836158,"       (2018 VN6)",2460600.5,0.6340,2.269,229.98,236.57,252.47,1.25e+03,1.38
,,,"Otto Matic",3836163,"       (2018 VO6)",2460600.5,0.3100,1.158,226.39,83.08,337.41,455,15.41
,,,"Otto Matic",3836162,"       (2018 VP6)",2458436.5,0.6140,2.381,47.02,318.36,9.43,1.34e+03,3.73
,,,"Otto Matic",3836164,"       (2018 VQ6)",2460600.5,0.5700,2.327,34.56,41.50,235.52,1.3e+03,0.22
,,,"Otto Matic",3836165,"       (2018 VR6)",2460600.5,0.2972,1.343,48.17,46.23,267.55,568,13.76
,,,"Otto Matic",3836168,"       (2018 VS6)",2460600.5,0.3667,1.134,226.55,87.28,24.50,441,5.55
,,,"Otto Matic",3836173,"       (2018 VT6)",2458431.5,0.2505,1.295,236.63,109.55,38.78,538,7.07
,,,"Otto Matic",3836171,"       (2018 VU6)",2460600.5,0.5362,2.242,239.59,178.99,272.98,1.23e+03,8.02
,,,"Otto Matic",3836180,"       (2018 VV6)",2460600.5,0.2810,0.9587,226.38,58.61,209.17,343,14.13
,,,"Otto Matic",3836172,"       (2018 VW6)",2460600.5,0.5859,2.501,32.09,89.07,161.19,1.44e+03,3.81
,,,"Otto Matic",3836174,"       (2018 VX6)",2460600.5,0.5486,1.958,215.43,268.65,36.83,1e+03,3.53
,,,"Otto Matic",3836176,"       (2018 VY6)",2458433.5,0.2257,1.303,47.74,44.67,332.24,543,11.96
,,,"Otto Matic",3836177,"       (2018 VZ6)",2460600.5,0.3236,1.034,221.76,290.59,163.42,384,9.22
,,,"Otto Matic",3836175,"       (2018 VA7)",2458431.5,0.1643,1.347,37.01,321.77,32.06,571,23.50
,,,"Otto Matic",3836179,"       (2018 VB7)",2460600.5,0.2821,0.8161,221.23,26.86,164.58,269,8.50
,,,"Otto Matic",3836178,"       (2018 VC7)",2460600.5,0.1899,0.8728,60.21,132.20,330.60,298,0.80
,,,"Otto Matic",3836181,"       (2018 VD7)",2458433.5,0.5967,2.309,43.31,42.08,351.80,1.28e+03,8.44
,,,"Otto Matic",3836201,"       (2018 VL7)",2460600.5,0.2024,1.109,314.36,12.65,93.03,427,12.92
,,,"Otto Matic",3836191,"       (2018 VM7)",2460600.5,0.3609,1.646,42.08,266.88,336.78,771,13.02
,,,"Otto Matic",3836200,"       (2018 VN7)",2460600.5,0.1669,1.164,226.20,143.68,294.96,459,23.52
,,,"Otto Matic",3836192,"       (2018 VO7)",2460600.5,0.1340,1.333,224.10,171.34,313.28,562,21.54
,,,"Otto Matic",3836198,"       (2018 VP7)",2460600.5,0.2502,1.197,41.92,71.86,149.02,478,3.04
,,,"Otto Matic",3836194,"       (2018 VQ7)",2458433.5,0.3197,1.57,49.87,308.78,25.97,719,21.15
,,,"Otto Matic",3836196,"       (2018 VR7)",2458433.5,0.5670,2.42,222.49,169.97,3.69,1.38e+03,3.11
,,,"Otto Matic",3836193,"       (2018 VS7)",2458433.5,0.2860,1.37,225.80,237.00,329.69,586,16.72
,,,"Otto Matic",3836195,"       (2018 VT7)",2460600.5,0.0881,0.9824,53.86,113.13,283.00,356,2.54
,,,"Otto Matic",3836197,"       (2018 VU7)",2458433.5,0.6057,2.444,221.87,215.59,354.08,1.4e+03,2.76
,,,"Otto Matic",3836199,"       (2018 VV7)",2458430.5,0.4896,1.942,54.34,20.13,351.07,988,7.07
,,,"Otto Matic",3836203,"       (2018 VY7)",2460600.5,0.6303,2.882,350.01,94.74,72.32,1.79e+03,4.60
,,,"Otto Matic",3836204,"       (2018 VZ7)",2460600.5,0.5410,2.231,108.48,334.45,272.46,1.22e+03,1.88
,,,"Otto Matic",3836205,"       (2018 VA8)",2460600.5,0.3996,1.358,226.95,111.37,301.46,578,8.33
,,,"Otto Matic",3836206,"       (2018 VD8)",2460600.5,0.2971,1.784,86.50,258.69,215.52,871,7.48
,,,"Otto Matic",3836207,"       (2018 VL8)",2460600.5,0.6491,2.522,237.08,221.55,163.76,1.46e+03,24.60
,,,"Otto Matic",3836209,"       (2018 VP8)",2460600.5,0.4963,2.215,19.20,342.47,296.83,1.2e+03,27.91
,,,"Otto Matic",3836213,"       (2018 VQ8)",2458437.5,0.5986,2.483,43.78,346.78,4.06,1.43e+03,5.64
,,,"Otto Matic",3836208,"       (2018 VR8)",2458433.5,0.3318,1.435,227.60,224.63,337.23,628,20.29
,,,"Otto Matic",3836210,"       (2018 VS8)",2460600.5,0.5202,1.954,53.69,34.65,49.67,998,3.39
,,,"Otto Matic",3836211,"       (2018 VT8)",2460600.5,0.2950,1.435,57.31,350.43,163.12,628,8.86
,,,"Otto Matic",3836214,"       (2018 VU8)",2460600.5,0.0662,1.039,51.07,302.06,267.34,387,9.43
,,,"Otto Matic",3836226,"       (2018 VX8)",2460600.5,0.2313,1.186,51.92,116.97,115.57,472,27.80
,,,"Otto Matic",3836227,"       (2018 VY8)",2458436.5,0.2672,1.364,46.69,299.56,36.57,582,44.11
,,,"Otto Matic",3836228,"       (2018 VZ8)",2460600.5,0.4317,2.286,57.74,24.46,246.52,1.26e+03,7.05
,,,"Otto Matic",3836229,"       (2018 VA9)",2460600.5,0.4502,1.532,59.78,59.93,15.86,693,9.77
,,,"Otto Matic",3836230,"       (2018 VB9)",2460600.5,0.5228,2.683,113.28,348.79,113.94,1.61e+03,20.90
,,,"Otto Matic",3836242,"       (2018 VO9)",2460600.5,0.1884,1.206,254.29,189.15,144.34,484,1.72
,,,"Otto Matic",3836243,"       (2018 VP9)",2460600.5,0.3204,1.874,253.23,161.92,127.53,937,38.83
,,,"Otto Matic",3836244,"       (2018 VQ9)",2460600.5,0.6547,2.798,318.95,140.85,89.82,1.71e+03,22.09
,,,"Otto Matic",3836246,"       (2018 VR9)",2460600.5,0.7638,1.189,65.49,209.69,245.79,474,12.43
,,,"Otto Matic",3836245,"       (2018 VS9)",2460600.5,0.1925,1.317,72.69,17.68,305.65,552,4.97
,,,"Otto Matic",3836248,"       (2018 VZ9)",2460600.5,0.6309,2.602,50.60,133.56,120.38,1.53e+03,18.94
,,,"Otto Matic",3836250,"       (2018 VA10)",2460600.5,0.2542,1.409,84.82,279.40,243.33,611,33.51
,,,"Otto Matic",3836251,"       (2018 VB10)",2460600.5,0.1832,0.9905,230.69,71.05,91.39,360,11.59
,,,"Otto Matic",3836260,"       (2018 VG10)",2460600.5,0.5904,2.957,68.53,301.22,66.18,1.86e+03,15.22
,,,"Otto Matic",3836259,"       (2018 VH10)",2460600.5,0.5791,1.927,60.25,54.72,60.30,977,7.07
,,,"Otto Matic",3836262,"       (2018 VJ10)",2458438.5,0.4920,1.611,232.05,118.42,21.42,747,8.58
,,,"Otto Matic",3836273,"       (2018 VK10)",2460600.5,0.6247,2.624,271.19,236.78,126.02,1.55e+03,25.18
,,,"Otto Matic",3836249,"       (2018 WA)",2460600.5,0.2581,1.216,44.32,307.99,186.26,490,2.38
,,,"Otto Matic",3836258,"       (2018 WB)",2460600.5,0.2525,1.121,53.84,272.27,51.60,434,22.84
,,,"Otto Matic",3836261,"       (2018 WC)",2460600.5,0.3066,0.7905,237.48,9.70,309.52,257,40.84
,,,"Otto Matic",3836267,"       (2018 WD)",2460600.5,0.5180,1.906,61.21,40.45,75.04,961,16.76
,,,"Otto Matic",3836270,"       (2018 WE)",2460600.5,0.5484,1.804,291.47,183.98,141.57,885,0.07
,,,"Otto Matic",3836271,"       (2018 WF)",2460600.5,0.5058,2.024,234.63,192.52,15.81,1.05e+03,14.41
,,,"Otto Matic",3836272,"       (2018 WG)",2460600.5,0.3358,1.012,233.67,74.83,354.83,372,1.73
,,,"Otto Matic",3836268,"       (2018 WH)",2460600.5,0.2800,1.223,235.02,118.18,185.72,494,1.91
,,,"Otto Matic",3836269,"       (2018 WJ)",2460600.5,0.7023,2.256,56.31,76.64,252.63,1.24e+03,1.71
,,,"Otto Matic",3836275,"       (2018 WK)",2460600.5,0.3270,0.8973,53.34,228.41,84.78,310,4.22
,,,"Otto Matic",3836276,"       (2018 WL)",2458440.5,0.4050,1.764,233.07,209.42,349.36,856,7.31
,,,"Otto Matic",3836278,"       (2018 WM)",2460600.5,0.5534,2.404,224.04,228.88,202.53,1.36e+03,4.18
,,,"Otto Matic",3836277,"       (2018 WN)",2460600.5,0.2684,1.359,217.99,235.45,242.90,578,1.88
,,,"Otto Matic",3836280,"       (2018 WO)",2460600.5,0.3718,1.691,232.46,160.17,258.60,803,10.46
,,,"Otto Matic",3836279,"       (2018 WP)",2460600.5,0.8346,2.462,62.80,234.28,209.01,1.41e+03,13.08
,,,"Otto Matic",3836281,"       (2018 WQ)",2458456.5,0.6179,2.656,13.19,46.25,2.85,1.58e+03,0.64
,,,"Otto Matic",3836282,"       (2018 WR)",2460600.5,0.2240,1.167,51.90,300.77,293.03,460,6.07
,,,"Otto Matic",3836283,"       (2018 WS)",2460600.5,0.1922,1.217,39.12,347.47,166.69,490,1.36
,,,"Otto Matic",3836286,"       (2018 WU)",2460600.5,0.4591,0.6911,237.47,0.47,279.49,210,14.81
,,,"Otto Matic",3836287,"       (2018 WV)",2460600.5,0.6133,2.564,48.56,356.85,160.96,1.5e+03,1.28
,,,"Otto Matic",3836285,"       (2018 WW)",2458442.5,0.4036,1.297,293.67,215.56,317.06,539,3.46
,,,"Otto Matic",3836291,"       (2018 WA1)",2460600.5,0.1391,0.8723,233.40,8.36,263.98,298,1.81
,,,"Otto Matic",3836293,"       (2018 WC1)",2460600.5,0.4050,1.992,17.99,50.71,35.71,1.03e+03,8.34
,,,"Otto Matic",3836295,"       (2018 WD1)",2458449.5,0.1348,1.173,59.38,354.28,5.31,464,14.09
,,,"Otto Matic",3836294,"       (2018 WE1)",2460600.5,0.3587,1.096,242.70,84.47,103.22,419,6.27
,,,"Otto Matic",3836296,"       (2018 WH1)",2460600.5,0.1570,0.8645,64.31,198.03,275.97,294,4.75
,,,"Otto Matic",3836297,"       (2018 WJ1)",2460600.5,0.3332,1.827,5.42,135.87,90.78,902,10.96
,,,"Otto Matic",3836302,"       (2018 WL1)",2460600.5,0.8796,2.083,85.03,192.71,5.66,1.1e+03,17.26
,,,"Otto Matic",3836301,"       (2018 WM1)",2460600.5,0.4108,1.692,62.57,355.84,245.09,804,21.22
,,68.6,"Otto Matic",3836308,"       (2018 WR1)",2460600.5,0.6461,2.252,274.59,244.86,243.50,1.23e+03,15.17
,,,"Otto Matic",3836305,"       (2018 WS1)",2458451.5,0.4651,1.817,41.49,345.22,12.48,895,7.55
,,,"Otto Matic",3836311,"       (2018 WT1)",2460600.5,0.5053,1.895,251.72,138.55,102.67,953,4.40
,,,"Otto Matic",3836306,"       (2018 WU1)",2460600.5,0.3996,1.622,88.73,298.25,321.20,755,4.99
,,,"Otto Matic",3836309,"       (2018 WV1)",2460600.5,0.0603,1.04,246.38,145.89,228.64,387,1.65
,,,"Otto Matic",3836310,"       (2018 WW1)",2460600.5,0.1518,1.047,247.94,77.32,259.06,392,17.25
,,,"Otto Matic",3836314,"       (2018 WX1)",2460600.5,0.2796,1.121,250.45,265.74,287.49,433,8.25
,,,"Otto Matic",3836312,"       (2018 WY1)",2458451.5,0.6143,1.912,43.90,309.65,17.27,965,0.62
,,,"Otto Matic",3836313,"       (2018 WZ1)",2460600.5,0.5339,1.714,65.12,296.60,243.85,819,6.00
,,,"Otto Matic",3836410,"       (2018 WA2)",2460600.5,0.5316,1.847,21.02,122.23,100.32,917,3.02
,,,"Otto Matic",3836409,"       (2018 WB2)",2460600.5,0.3662,1.645,69.42,294.80,319.04,771,36.14
,,,"Otto Matic",3836411,"       (2018 WC2)",2460600.5,0.3369,0.8453,250.11,318.06,90.03,284,7.25
,,,"Otto Matic",3836414,"       (2018 WD2)",2460600.5,0.5208,2.046,250.84,199.60,356.48,1.07e+03,2.84
,,,"Otto Matic",3836413,"       (2018 WE2)",2460600.5,0.3415,0.8071,247.21,335.33,264.40,265,23.08
,,,"Otto Matic",3836412,"       (2018 WF2)",2460600.5,0.5863,2.153,59.25,53.33,298.55,1.15e+03,1.47
,,,"Otto Matic",3836416,"       (2018 WG2)",2460600.5,0.2375,1.108,63.64,79.97,325.05,426,0.82
,,,"Otto Matic",3836415,"       (2018 WH2)",2460600.5,0.4302,1.835,249.24,150.87,141.90,908,15.96
,,,"Otto Matic",3836659,"       (2018 WK2)",2460600.5,0.4109,2.021,43.57,52.91,5.53,1.05e+03,5.22
,,,"Otto Matic",3836660,"       (2018 WL2)",2460600.5,0.6766,0.8838,65.26,149.27,301.70,303,34.94
,,,"Otto Matic",3836658,"       (2018 WM2)",2460600.5,0.3458,1.08,247.85,289.67,13.98,410,2.55
,,,"Otto Matic",3836662,"       (2018 WN2)",2460600.5,0.2687,1.716,264.24,205.30,198.50,821,7.75
,,,"Otto Matic",3836661,"       (2018 WO2)",2460600.5,0.6297,2.623,50.39,335.73,145.37,1.55e+03,8.79
,,,"Otto Matic",3836663,"       (2018 WP2)",2460600.5,0.5222,1.943,55.06,309.60,78.34,990,7.90
,,,"Otto Matic",3836704,"       (2018 WV2)",2460600.5,0.5766,2.04,338.15,37.20,24.10,1.06e+03,13.88
,,,"Otto Matic",3836703,"       (2018 WW2)",2460600.5,0.3998,1.661,252.65,131.76,285.69,782,11.86
,,,"Otto Matic",3836702,"       (2018 WX2)",2460600.5,0.4192,1.743,248.78,214.37,185.75,840,6.59
,,,"Otto Matic",3836701,"       (2018 WY2)",2460600.5,0.1608,1.383,245.14,179.54,222.73,594,26.44
,,,"Otto Matic",3836705,"       (2018 WZ2)",2458453.5,0.3842,1.622,71.14,332.24,10.43,754,0.40
,,,"Otto Matic",3836706,"       (2018 WA3)",2460600.5,0.5975,1.821,66.48,287.23,161.06,897,4.51
,,,"Otto Matic",3836707,"       (2018 WB3)",2458457.5,0.5661,2.682,74.36,324.83,7.27,1.6e+03,10.15
,,,"Otto Matic",3836731,"       (2018 WE3)",2460600.5,0.6610,2.728,240.66,159.47,119.91,1.65e+03,8.71
,,,"Otto Matic",54054744,"       (2018 WC6)",2460600.5,0.4633,2.309,254.03,119.73,263.87,1.28e+03,16.86
,,3.6352,"Otto Matic",3836664,"       (2018 XA)",2460600.5,0.6768,2.594,252.94,121.84,155.08,1.53e+03,3.95
,,,"Otto Matic",3836713,"       (2018 XB)",2460600.5,0.2975,1.337,68.02,41.73,265.94,565,4.06
,,,"Otto Matic",3836709,"       (2018 XC)",2460600.5,0.4036,0.7899,69.80,212.23,247.46,256,21.33
,,,"Otto Matic",3836712,"       (2018 XD)",2460600.5,0.5659,1.834,242.49,121.69,147.87,907,8.70
,,,"Otto Matic",3836711,"       (2018 XE)",2460600.5,0.3909,1.547,69.63,323.25,33.68,703,5.25
,,,"Otto Matic",3836710,"       (2018 XF)",2460600.5,0.2515,1.344,250.02,181.03,276.56,569,16.75
,,,"Otto Matic",3836708,"       (2018 XG)",2460600.5,0.4629,1.705,68.52,46.37,213.80,813,4.61
,,,"Otto Matic",3836718,"       (2018 XH)",2460600.5,0.2997,1.417,281.65,216.53,140.02,616,1.23
,,,"Otto Matic",3836719,"       (2018 XJ)",2458457.5,0.5919,2.293,74.22,320.73,8.24,1.27e+03,3.90
,,,"Otto Matic",3836720,"       (2018 XN)",2460600.5,0.3295,1.393,82.09,58.15,166.15,601,1.07
,,,"Otto Matic",3836721,"       (2018 XO)",2458457.5,0.2578,1.347,249.27,120.83,38.03,571,24.65
,,15.27,"Otto Matic",3836727,"       (2018 XR)",2460600.5,0.6656,2.155,78.22,114.56,280.60,1.16e+03,20.53
,,,"Otto Matic",3836733,"       (2018 XS)",2460600.5,0.5358,2.049,337.94,40.81,16.28,1.07e+03,3.94
,,,"Otto Matic",3836734,"       (2018 XT)",2458457.5,0.6251,1.856,249.50,98.66,20.14,924,7.02
,,,"Otto Matic",3836732,"       (2018 XU)",2458457.5,0.7487,2.418,222.72,112.22,15.03,1.37e+03,2.74
,,31.2,"Otto Matic",3836736,"       (2018 XV)",2460600.5,0.5959,2.187,107.72,64.16,268.03,1.18e+03,22.51
,,,"Otto Matic",3836735,"       (2018 XW)",2460600.5,0.5794,2.406,80.16,359.64,204.78,1.36e+03,7.24
,,,"Otto Matic",3836737,"       (2018 XB1)",2460600.5,0.5852,2.443,262.65,152.65,197.39,1.39e+03,15.86
,,,"Otto Matic",3836744,"       (2018 XG1)",2458461.5,0.7579,2.545,47.65,120.66,347.11,1.48e+03,8.27
,,,"Otto Matic",3836747,"       (2018 XH1)",2458462.5,0.4461,1.783,67.78,34.29,351.19,870,4.79
,,,"Otto Matic",3836745,"       (2018 XJ1)",2460600.5,0.4307,1.753,84.00,359.93,185.45,848,5.49
,,,"Otto Matic",3836746,"       (2018 XK1)",2458462.5,0.3307,1.523,260.63,150.67,13.18,686,27.95
,,,"Otto Matic",3836748,"       (2018 XL1)",2460600.5,0.4537,1.809,254.41,192.42,142.59,889,2.53
,,,"Otto Matic",3836755,"       (2018 XZ1)",2460600.5,0.3360,1.551,59.48,25.58,358.94,706,51.20
,,,"Otto Matic",3836752,"       (2018 XA2)",2458461.5,0.3437,1.562,261.36,166.61,3.63,713,8.27
,,,"Otto Matic",3836754,"       (2018 XB2)",2460600.5,0.2819,1.537,92.58,344.24,24.51,696,19.28
,,,"Otto Matic",3836757,"       (2018 XC2)",2460600.5,0.4520,1.803,73.46,76.32,121.91,884,13.45
,,,"Otto Matic",3836753,"       (2018 XD2)",2460600.5,0.3595,2.022,356.94,98.50,6.85,1.05e+03,5.47
